,Unnamed: 0,고유번호,법정동코드,지목,토지면적,geometry,주소,공시지가,위도,경도,pixel_polygon
84,84,4413137027105620001,4413137027,전,2063.0,"POLYGON ((232284.93139494694 468850.72422106285, 232291.05428048671 468855.15628619015, 232296.21526897492 468853.5433798919, 232301.4242718937 468851.00048110355, 232308.49933379763 468843.89964502887, 232315.63642095658 468835.1808216763, 232322.28952264242 468825.76699567586, 232311.6762148175 468787.0021082604, 232297.79726529808 468790.10986521153, 232286.5262574437 468795.7086455242, 232280.68017763333 468803.380496989, 232275.61505939512 468813.11734587606, 232282.4468950872 468820.3664018313, 232281.53272034205 468831.78030450246, 232284.49457582275 468839.5362952922, 232283.40050502648 468844.48824198096, 232284.93139494694 468850.72422106285))",충청남도 천안시 동남구 동면 덕성리 562-1,24300,36.8174917,127.3619908,"POLYGON ((198.1339710469602 121.50314095069822, 224.91216061691858 102.19074569378435, 247.3952332165093 109.34139061452521, 270.07235344416654 120.56652000986116, 300.8129976588425 151.7878922349969, 331.7973807061056 190.09763827220138, 360.6593143320261 231.44371882198686, 313.7290196180074 401.07062634609235, 253.2476373925266 387.2274003018226, 204.18181227906774 362.5160001163499, 178.8108687822302 328.8138407580182, 156.88011033266025 286.07926957696566, 186.79673555480485 254.43924251939373, 182.99795403921775 204.42741956937905, 196.0441068791242 170.50271347945784, 191.35405079563844 148.79341259276262, 198.1339710469602 121.50314095069822))"
85,85,4480025321103030003,4480025321,전,653.0,"POLYGON ((165997.30324571818 434722.5446768021, 165993.64643913985 434711.5247031259, 165993.66852939402 434705.5427477519, 165993.69864782342 434697.69280633295, 165983.03679423127 434693.1866785325, 165974.32167148014 434705.5424553084, 165973.14065485026 434707.2164250636, 165968.8165253498 434717.88528069865, 165981.25826408528 434729.12538553955, 165997.30324571818 434722.5446768021))",충청남도 홍성군 광천읍 신진리 303-3,45400,36.5100815,126.6202684,"POLYGON ((314.86929456317523 210.7461891804176, 299.10937090834756 259.08286337857413, 299.30856999436344 285.28672832417766, 299.57490115281587 319.6732587123739, 253.15017552798255 339.5967123190328, 214.9261776081745 285.62219398186386, 209.74630909403493 278.30969447706127, 190.70280437200154 231.64897606478883, 244.77488771859228 182.1961844506094, 314.86929456317523 210.7461891804176))"
86,86,4480025027104710001,4480025027,전,2813.0,"POLYGON ((170543.96010406257 442484.830997188, 170530.29096569968 442434.7921615796, 170529.16896093616 442435.6501381382, 170515.34990231582 442446.2118494541, 170511.06778456568 442456.03471127455, 170509.5227223663 442460.87565177074, 170501.98744467483 442482.797374118, 170493.76836365083 442492.11517982744, 170485.63145899714 442489.7930733822, 170471.94863354936 442484.952901345, 170461.67778328384 442480.08878136857, 170469.24456790456 442490.58281834656, 170506.32777204845 442524.93112665904, 170543.96010406257 442484.830997188))",충청남도 홍성군 홍성읍 학계리 471-1,29800,36.5802644,126.6705388,"POLYGON ((388.1662061902292 251.2890984484528, 329.2948250314588 470.69029657055216, 324.38833871774864 466.94874553150214, 263.95809645399567 420.89032649933176, 245.1346130375841 377.92535538493274, 238.32338055295318 356.742710436674, 205.13008103261393 260.8272952117956, 169.14266279872464 220.13390106536656, 133.68772652619037 230.42818182910426, 74.08159283133091 251.83629608647033, 29.35743198387226 273.29809793796034, 62.20335824992762 227.2149803984505, 223.43078994463218 76.19435069674441, 388.1662061902292 251.2890984484528))"
87,87,4481035023107850000,4481035023,답,1777.0,"POLYGON ((178805.40712167093 447014.7643617117, 178804.54508760397 447017.4053289153, 178803.90606233207 447019.3643045984, 178804.45091890162 447028.4752453111, 178807.80177929503 447035.9862408429, 178811.94568177682 447040.36527175957, 178840.564665098 447027.6878038383, 178843.26555532892 447033.5618015777, 178844.58151607553 447035.4938073764, 178841.63976962908 447020.33987483045, 178848.09581922577 447013.9930207383, 178847.05596029077 447005.2750695289, 178848.26404185267 446999.3641318872, 178843.69616366792 446993.6011047511, 178839.38531013785 446986.1030944261, 178835.6863879876 446982.7950623706, 178830.7534534501 446980.89000101725, 178820.40751577658 446981.7938359764, 178816.62738753698 446991.992702431, 178810.2032942462 447001.17953593493, 178811.90021622812 447005.4615301249, 178811.01413095248 447011.46047203976, 178808.88210738293 447014.02642036637, 178805.40712167093 447014.7643617117))",충청남도 예산군 응봉면 건지화리 785,16400,36.6212794,126.7632886,"POLYGON ((166.71620977714693 239.16311713250496, 162.92795186612693 227.6036083522763, 160.1197041042163 219.02917119860507, 162.398113874967 179.11257505025003, 176.93241879423465 146.17425908567762, 194.95937537368212 126.94703220896406, 319.92027049434876 182.1720438128932, 331.63738248156744 156.41171030795806, 337.3563306364314 147.93431477075137, 324.6883706421918 214.34823678451585, 352.9151988972038 242.08115862307818, 348.4733742832745 280.2815827484183, 353.8059978334691 306.16156879070115, 333.94470418098166 331.45592448130714, 315.22310788449914 364.34765656041276, 299.1255114795531 378.8784867893776, 277.6306133583687 387.27689300734835, 232.496308536489 383.4293131182109, 215.89931759986646 338.79373882622843, 187.78129223172348 298.61997188997515, 195.13650504386916 279.84425422925324, 191.20723808173648 253.57530797824913, 181.88061991955652 242.3581397960934, 166.71620977714693 239.16311713250496))"
88,88,4427038025103840000,4427038025,전,3045.0,"POLYGON ((179990.89877508546 474711.53898419894, 179995.98582043345 474706.1231044194, 180000.2838338933 474703.1511937362, 180004.22982318985 474701.9112643569, 180008.22170465143 474707.608282674, 180012.3166437274 474709.53633139277, 180024.25072878526 474698.2076029058, 180028.8157662066 474693.5587091744, 180024.56189782717 474687.14569226897, 180021.53198161215 474683.2206753173, 180021.60201513948 474681.02269320004, 180030.47305694493 474673.9838844586, 180040.55608255006 474667.39809103566, 180053.15612892338 474658.24035626807, 180060.4591648496 474652.34851446503, 180069.4292570594 474642.0087324813, 180069.827326339 474637.3427743058, 180068.90937576914 474634.6017810274, 180062.95748612052 474630.3917209712, 180015.50547722686 474654.18280385353, 179994.4664689959 474665.0083951071, 179993.45345323437 474666.5213678484, 179987.0253805755 474674.3562083632, 179981.3493526789 474678.93408542254, 179976.1653185078 474683.67596885154, 179971.7392424956 474690.74784621736, 179969.39317847317 474696.0277695085, 179985.78989067202 474706.5789429426, 179990.89877508546 474711.53898419894))",충청남도 당진시 신평면 남산리 384,54600,36.8705711,126.7758875,"POLYGON ((139.1616701650538 86.79142462113828, 161.40458814058763 110.46248709085222, 180.18103853503703 123.43625314874771, 197.4043646590477 128.82697395587508, 214.75680373763052 103.83100416885964, 232.5973485476081 95.34337121701245, 284.7644109597004 144.84443006938776, 304.7225949713148 165.1612806808214, 286.23478373671423 193.2962225253426, 273.0598505770479 210.52029352824468, 273.3877993062647 220.1474948716886, 312.15118719602583 250.888749823505, 356.19598369464836 279.6332365245848, 411.2450476645185 319.6179371479941, 443.1576104226393 345.35131116955733, 482.38644049516876 390.5511357514267, 484.1702633660159 410.9855653129938, 480.19459287537944 423.0014766815841, 454.2783393700122 441.50403581897535, 247.07228910235557 337.7781590653678, 155.19921227958054 290.57475361024456, 150.76540844896283 283.9578367182747, 122.64885395894811 249.70470205771548, 97.84571946414954 229.71046881168672, 75.18672575915394 208.99277943258517, 55.80966719221536 178.06111590208263, 45.523031799112374 154.95740423487203, 116.9298535562321 108.57071695498976, 139.1616701650538 86.79142462113828))"
89,89,4482536021109890000,4482536021,전,625.0,"POLYGON ((137819.43944327385 479784.15351061936, 137822.47338311712 479786.5365377062, 137828.9432362165 479792.84458570264, 137828.0619401262 479812.8044133538, 137827.5637782627 479823.7243188181, 137838.403922413 479808.58860396186, 137839.35599107784 479803.5706583831, 137841.3520523734 479798.49472911586, 137843.61408554495 479795.1327902389, 137852.611145569 479786.49699562654, 137824.3875396061 479775.2336567881, 137822.73356667464 479774.31163901865, 137819.43944327385 479784.15351061936))",충청남도 태안군 이원면 내리 989,30000,36.9148807,126.3023702,"POLYGON ((196.2036081605928 299.613486323902, 209.35928496805565 289.07857122410405, 237.374572567472 261.24191226629836, 232.89433897661652 173.84568614313886, 230.3733960971687 126.03223418676899, 278.13267891597377 191.9797261343515, 282.44491664664133 213.92793683562235, 291.31209477871465 236.0966792376836, 301.2845665500946 250.74959159611527, 340.7982006917876 288.2864148451242, 218.067925414653 338.52409862709, 210.88399574895584 342.6155463214361, 196.2036081605928 299.613486323902))"
90,90,4481032033101400005,4481032033,답,2947.0,"POLYGON ((187432.22103299713 442836.8473924423, 187416.07353224285 442811.96532701666, 187332.45329944085 442866.7536420043, 187348.49980317932 442891.48870692344, 187432.22103299713 442836.8473924423))",충청남도 예산군 신양면 만사리 140-5,16900,36.5839343,126.8590241,"POLYGON ((468.7797660766069 312.5847073451515, 398.50928233695714 421.6859208717927, 33.4390424239439 182.2190261085683, 103.2693418922382 73.76173428192686, 468.7797660766069 312.5847073451515))"
91,91,4481037026103190000,4481037026,전,179.0,"POLYGON ((170066.81327142305 458112.7034245797, 170068.20921571675 458115.65842357033, 170070.9820952634 458122.1684167153, 170072.34101250375 458126.9094016174, 170079.6670475703 458121.0225583154, 170082.2911376346 458113.84965278476, 170078.59025215646 458108.18263905076, 170076.51226848215 458108.13560760603, 170070.34929761605 458109.2565047962, 170066.81327142305 458112.7034245797))",충청남도 예산군 봉산면 옥전리 319,23600,36.7211394,126.6650362,"POLYGON ((217.1809964851783 282.3753917521083, 223.22437945447209 269.4098906215194, 235.21910023248125 240.85095506263391, 241.073768642619 220.06266563720234, 273.11625252213196 245.73730156779075, 284.6706358015718 277.1174271286603, 268.6155185055669 301.99795622628443, 259.5530611022218 302.2357900231244, 232.6560272609046 297.42017166789725, 217.1809964851783 282.3753917521083))"
92,92,4427025325100810000,4427025325,전,2163.0,"POLYGON ((176076.88981816493 475014.35907395976, 176089.80779894112 475009.2453129715, 176097.04792910363 474997.26551684586, 176098.60409483832 474985.7826289977, 176101.54018525966 474978.4907303396, 176108.66233879415 474965.0579435287, 176109.5853716536 474962.47897758684, 176107.73154949333 474951.8910301315, 176103.60283215437 474935.64409090346, 176096.67083043925 474939.16595668247, 176092.460827421 474941.4328741868, 176088.052835384 474943.08679332933, 176083.2598475635 474944.6577071545, 176078.87387175395 474945.2516347673, 176075.42182197052 474950.16954365716, 176070.92667271534 474962.03338313336, 176069.89965815537 474963.48035615054, 176079.53749448704 474969.3214603946, 176058.7363130287 474991.29197016306, 176064.0471982286 474996.1020153975, 176076.88981816493 475014.35907395976))",충청남도 당진시 송악읍 청금리 81,48500,36.8732181,126.7317462,"POLYGON ((230.32586197772457 91.31480924745753, 286.73076258203696 113.55579776216828, 318.4555478616537 165.94218780011647, 325.3834188051601 216.2218769935012, 338.2785234639125 248.12668773940368, 369.50634883289626 306.8791532762175, 373.56373294394564 318.16452707475634, 365.60786596967927 364.5660121890367, 347.7993414088983 435.78371669107077, 317.52230634265476 420.44202640147546, 299.13261679051993 410.5639630753684, 279.8868975317861 403.37347956199, 258.9630280832302 396.5513343202997, 239.82630792577564 394.0037128021793, 224.70990790763287 372.50414296787966, 204.95885377407302 320.5919595077221, 200.46177940361883 314.2663863203087, 242.42573181351136 288.5617846511502, 151.4316004390222 192.57984817119882, 174.53617766201126 171.4448535791637, 230.32586197772457 91.31480924745753))"
93,93,4423025332113570003,4423025332,답,4726.1,"POLYGON ((204788.96612569081 393632.65202236816, 204798.1653197203 393681.6918282344, 204880.9859986456 393666.03019133897, 204888.5954853602 393630.5635481032, 204891.1575195489 393627.1706100573, 204888.6457416963 393613.6436639826, 204788.96612569081 393632.65202236816))",충청남도 논산시 연무읍 신화리 1357-3,15200,36.1406948,127.053831,"POLYGON ((11.68432367462512 364.85992299122097, 51.92611007769929 150.04282201492256, 413.1315104333396 218.85593515821625, 446.23567979869966 374.2508888727045, 457.40230212675306 389.12133752933596, 446.4136232175608 448.37557974710205, 11.68432367462512 364.85992299122097))"
94,94,4413325034100250001,4413325034,답,2995.0,"POLYGON ((212738.92345284257 483041.25967634126, 212738.89392574964 483011.37489993946, 212638.7056668493 483011.62931322365, 212638.76219319497 483041.55008976255, 212738.92345284257 483041.25967634126))",충청남도 천안시 서북구 성환읍 대홍리 25-1,40500,36.9459622,127.1424016,"POLYGON ((494.02966811550505 187.19314177539437, 493.7053315119291 318.09752645703577, 56.733124101264366 316.3272994159212, 57.17391490904288 185.2653911557989, 494.02966811550505 187.19314177539437))"
95,95,4479036031108910000,4479036031,답,2127.8,"POLYGON ((189399.98420145005 415898.78271126293, 189327.59558569294 415841.1530206589, 189323.8955265155 415846.76392467343, 189323.275456351 415851.671880446, 189324.1753693571 415856.9838564332, 189327.21525762777 415862.9338603958, 189336.20504212024 415872.961925791, 189341.88483513443 415883.96193402505, 189342.27464985105 415895.98285467934, 189343.12460091533 415898.8118475193, 189355.6444346343 415903.96300112037, 189366.11431299 415907.12413770764, 189372.32422196364 415910.2422099018, 189378.72415019365 415912.0042945978, 189389.48421059127 415903.04352157493, 189396.24419509107 415900.9336392067, 189399.98420145005 415898.78271126293))",충청남도 청양군 장평면 분향리 891,14300,36.3409278,126.8814517,"POLYGON ((441.4648805128918 179.01971344926835, 126.0368149202323 431.87014719683236, 109.86828916601516 407.3100551128858, 107.13741695355426 385.81281908659935, 111.0340461498538 362.537477526928, 124.26114012712864 336.4555609736453, 163.41794765281736 292.47660965945096, 188.13249064922502 244.25765325365163, 189.76836271436386 191.5947889375238, 193.46043994326538 179.19707895174588, 248.04059381432555 156.56381337162486, 293.69015416283617 142.6594143872055, 320.7592625080072 128.9665704842322, 348.6644352355896 121.21298299541465, 395.6443953525783 160.4103272079448, 425.14064895836543 169.61702632674556, 441.4648805128918 179.01971344926835))"
96,96,4477040022104990002,4477040022,답,1975.0,"POLYGON ((163507.0257607014 394402.5674775831, 163585.18235388474 394392.98570434714, 163582.1987427218 394368.1738358323, 163503.8071538935 394377.5726068963, 163507.0257607014 394402.5674775831))",충청남도 서천군 비인면 성북리 499-2,13700,36.1465867,126.594892,"POLYGON ((104.93404956437743 184.0118136380634, 445.99927469899427 224.55986932176322, 433.43668292802636 333.3102146671246, 91.35078312225781 293.56825702899476, 104.93404956437743 184.0118136380634))"
97,97,4421011000101410005,4421011000,답,4065.0,"POLYGON ((150438.8081243487 460808.1148253672, 150437.78962141598 460709.87456871127, 150396.1869364087 460710.1229361062, 150397.89542806667 460808.7602001297, 150438.8081243487 460808.1148253672))",충청남도 서산시 죽성동 141-5,15200,36.7441393,126.4448063,"POLYGON ((354.4675878855029 55.492207678008384, 352.5082389492683 485.8365668774852, 171.05743256815458 485.8050273104808, 176.0139832488498 53.70415495606585, 354.4675878855029 55.492207678008384))"
98,98,4482525027111230000,4482525027,답,3411.3,"POLYGON ((140376.65020681045 460566.44957690407, 140402.85855850973 460662.3492250107, 140435.4884390078 460653.5497855173, 140410.4200794162 460557.59015503165, 140376.65020681045 460566.44957690407))",충청남도 태안군 태안읍 평천리 1123,13000,36.742187,126.3327412,"POLYGON ((129.88786319884255 446.30456873188723, 241.2757061825219 25.447224248185336, 383.85259021867694 62.994760620103335, 277.43688854469684 484.0796490605184, 129.88786319884255 446.30456873188723))"
99,99,4413325035104850014,4413325035,답,2932.5,"POLYGON ((212174.35340655223 484005.24951160286, 212203.91311533964 484009.7399455362, 212217.5845583587 483912.08089512755, 212188.1348409715 483908.08045926614, 212174.35340655223 484005.24951160286))",충청남도 천안시 서북구 성환읍 수향리 485-14,44100,36.9543733,127.1368781,"POLYGON ((183.56833165968874 49.74263960519514, 312.52287555217134 30.259106508627298, 371.53862400467017 458.12164737339896, 243.0683311291097 475.4593313822629, 183.56833165968874 49.74263960519514))"
